ProjID,SiteID,LetterID,NIC-Klein-Midpoint-Annual,FAvialNum,Date,Transect,Depth.m,genusSpecies,phylum,class,order,family,genus,species,Replicate,Tissue,VialAmount,DissectedBy,LinkedTo,FAsampleName,batch,DESCRIPTION,LAT_DEG,LAT_MIN,LON_DEG,LON_MIN,LAT_DD,LON_DD,sp.abrev,type,season,8:0,9:0,10:0,11:0,11:1,12:0,13:0,13:1,i-14:0,14:0,14:1,14:1w5,i-15:0,a-15:0,15:0,15:1w7,15:1w5,i-16:0,16:0,16:1w13,16:1w9,16:1w7t,16:1w8c,16:1w7c,16:1w6c,16:1w5t,16:1w5c,16:2w6,i-17:0,a-17:0,16:2w5,16:2w4,17:0,16:3w4,16:3w3,17:1w9c,17:1w7c,16:4w3,16:4w1,17:2,18:0,18:1w9t,18:1w9c,18:1w8c,18:1w7c,18:1w5c,18:1w6c,"18:2w7,12c",18:2w6t,18:2w6c,18:2w3,18:2,18:3w6,18:3w4,19:0,18:3w3,18:4w3c,18:4w1,18:5w3,20:0,20:1w11,20:1w9,20:1w7,20:1w5,20:2w6,20:3n7,20:3w6,20:4w6,20:3w3,20:4w3,20:5w3,21:0,22:0,22:1w9c,22:1w7c,22:2w6,21:5w3,23:0,22:4w6,22:5w6,22:3w6,22:6w4,22:5w3,22:6w3,24:0,24:1,24:1w9,26:0,26:4w2,27:0,28:0,29:0,16:2w9,16:4n6,18:1nX,24:1w7,14:4w3,18:3w1,20:4,a-16:0,16:1w?...22,16:1w?...24,17:1w?,18:1w?,18:2w?...39,18:2w?...40,18:2w?...42,18:4w3,20:1w?...49,20:1w?...50,20:1w?...52,20:1w?...53,20:2w?,20:3w?,22:2?...64,22:2?...65,22:3?,22:4w3
09F0778,9,E,53.5102,778,2019.05.07,T2,10m,Myriogramme manginii,rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Myriogramme,mangini,2,blade,1ml,Galloway,09S055,MYMA_09F0778_0166,batch_8,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,MYMA,algae,NA,1.2837511207749e-4,2.9686744667919e-4,7.62227227960099e-5,4.61348059028481e-5,2.6677952978603e-4,2.6677952978603e-4,4.21230836504265e-5,0,0,0.0194628705076233,0,0,0,0,0.00231075201739483,0,0,0,0.272175296215542,0,0,0,0,0.0174289273256455,0,0,0,0,0,0,0,0,0.0010590946746393,0,0,0,0,0,0,0,0.0174870972983056,0,0.0143238543022712,0,0.109528040935614,0,0,0,0,0.0187227077520515,0,0,0.00608979437917595,0,0.467114909766337,0.0123099697315556,0,0,0,0,0,0,0,0,0.00140811451059997,0,0.00270189493700593,0.048864782895621,0,0,0.454419814698549,0,0,0,0,0,0,0,0,0,0,0,0,5.8370558772733e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09F0780,9,E,53.5102,780,2019.05.07,T3,10m,Desmarestia menziesii,ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,menziesii,2,thallus,1ml,Galloway,09S054,DEME_09F0780_0068,batch_2,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,DEME,algae,NA,1.99870238091577e-5,9.37852655660479e-5,1.74245848592657e-5,5.63736568976244e-5,0,1.065974603155e-4,0,1.399091666641e-4,0,0.0414151632837348,0,0,0,0,0.00111158601646316,0,0,0,0.134019656981672,0,0,0,0,0,0.0645893486587682,0,0.0100872971701449,0,0,0,0.00768065450840634,0,7.3695744198894e-4,0,0,0,0,0,0,0,0.00947538674891071,0,0.0876400244764169,0,0,0,0,0,0,0.0485602680516137,0.0036355883821068,0,0.00457087859881738,0,0.158970125036771,0.0725979953527607,0.0879628917841032,0,0,0.00791793635516634,0,0,0,0,0.00213758657199992,0,0.00250094041509461,0.208656841250757,0,0.0093047283148479,0.193357543256532,0,0,0,0,0,0,0,0,0,0,0,0,0.0016066492215823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09F0781,9,E,53.5102,781,2019.05.07,T3,5m,Desmarestia menziesii,ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,menziesii,3,thallus,1.5ml,Galloway,09S056,DEME_09F0781_0065,batch_3,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,DEME,algae,NA,2.06133172691619e-5,8.88505054705256e-5,2.55889455755114e-5,3.66064082538566e-5,0,1.5922010580318e-4,0,0,0,0.0610356770319666,0,0,0,0,0.00139246512173408,0,0,0,0.0997663231706125,0,0,0,0,0.021454198452935,0,0,0.00972344391667244,0,0,0,0,0,0.00117673609445164,0,0,7.6233733693711e-4,0,0,0,0,0.0332549671875083,0,0.133673097666253,0,0,0,0,0,0,0.0710501952045605,0,0,0.00414327677110155,0,0.110402084077456,0.072556033571275,0,0.0868911741238896,0,0.0148881460986632,0,0,0,0,0.00305894520233926,0,0.0084930421169166,0.182912981591952,0.0017890937781545,0.0083540799263607,0.182588854947996,0,0,0,0,0,0,0,0,0,0,0,0,7.0405140534844e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09F0782,9,E,53.5102,782,2019.05.08,NA,5-20m,Neosmilaster georgianus,Echinodermata,Asteroidea,Forcipulatida,Stichasteridae,Neosmilaster,georgianus,2,tube foot,1ml,Lowe,09S057,782__NEGE.qgd,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,NEGE,invert,winter,0,0,0,0,0,0,0.0319976,0,0.08025499,1.04607227,0,0.00889412,0.54132865,0.23542683,0.52404782,0,0,0.6986216,5.06197414,0,0,0,0,0.4936265,0,0,0,0.10006243,0.41672994,0.31091347,0,0,2.65271292,0.06582311,0.03853978,0.02222385,0,0.02469848,0.12085973,0,20.0625675,0,0.51680693,0,3.95623623,0,0,0,0,0.10452509,0,0,0,0,0,0.24946984,0,0.23466156,0.00640701,0,0,3.66563137,0,0,1.46498155,0,0.04461198,8.85882542,0.67347394,0.14615503,25.1599351,0,0,0.17137132,0,0.02128183,0,0,0.06079274,0.02408086,0,0,1.96096414,2.55476536,0,0,0.65830175,0,0,0,0,0,0,0,0,0,0,0,0,0.08276705,0.03768717,0.05875065,0.00365164,0.19005582,1.34312365,0.0221885,0.40121879,0.17941699,0.02635378,7.53912551,4.73596126,0,0.6498277,0,0.76275405,0.82877887,0.04033649,0.02733532
09F0783,9,E,53.5102,783,2019.05.08,NA,5-20m,Neosmilaster georgianus,Echinodermata,Asteroidea,Forcipulatida,Stichasteridae,Neosmilaster,georgianus,3,tube foot,1ml,Lowe,09S058,783__NEGE.qgd,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,NEGE,invert,winter,0,0,0,0,0,0,0.04506958,0,0.03388957,1.44672282,0,0.02604898,0.25138432,0.09421537,0.73619101,0,0,0.20561567,4.84574593,0,0,0,0,0.30867749,0,0,0,0.0264664,0.15529556,0.11904476,0,0,2.12701377,0.03025343,0.01943301,0,0,0.02777401,0.03283343,0,18.6169517,0,0.49377384,0,3.17943117,0,0,0,0,0.11314545,0,0,0,0,0,0.15495105,0,0.13197495,0.00825048,0,0,4.44707764,0,0,1.51919173,0,0.03173202,12.9258952,0.92630655,0.11230808,25.5828565,0,0.00641229,0.22211411,0,0.02515629,0,0,0.11925096,0,0,0,1.01356145,0.79823179,0,0,0.98154527,0,0,0,0,0,0,0,0,0,0,0,0,0.13370752,0.01158487,0.11573048,-2.967e-4,0.13791951,1.5541299,0.01272148,0.25559631,0.10076345,0.063350890000000007,8.27957896,5.37409583,0,0.73061107,0,0.85472782,0.34641946,0.05025725,0.03729689
09F0784,9,E,53.5102,784,2019.05.08,NA,5-20m,Sterechinus neumayeri,Echinodermata,Echinoidea,Camarodonta,Echinidae,Sterechinus,neumayeri,2,gonad,0.5ml,Lowe,09S059,784__STNE.qgd,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,STNE,invert,winter,0,0,0,0,0,0,0.07935988,0,0.07322385,10.3531143,0,0.04735663,0.25099549,0.09810096,0.60653876,0,0,0.04096087,12.674131,0,0,0,0,3.52377577,0,0,0,1.31252156,0.13902409,0.03869649,0,0,0.27060014,2.46663416,0.01704279,0.00792755,0,0.01458528,2.54540796,0,10.9847366,0,0.1536693,0,6.96631577,0,0,0,0,0.13136737,0,0,0.32275415,0,0,0.18475348,0,0.24435996,0.00186922,0,0,0.70291923,0,0,0.89758714,0,0.20482432,3.87425526,0.47857683,0.28834889,22.3267281,0,0.03333301,1.06992426,0,0.02783412,0,0,0.10657463,0.15165356,0,0,1.01263321,4.67732227,0,0,0.01177922,0,0,0,0,0,0,0,0,0,0,0,0,0.01131524,0.11845818,0.22014441,0,0.53352135999999994,0.06293868,0.16149917,1.3663117,1.47567018,0.42152998,1.58882483,2.96045782,1.35510967,0.0655405,0,0.04765633,0.15604024,0.02183351,0.01900082
09F0785,9,E,53.5102,785,2019.05.08,NA,5-20m,Sterechinus neumayeri,Echinodermata,Echinoidea,Camarodonta,Echinidae,Sterechinus,neumayeri,3,gonad,0.5ml,Lowe,09S060,785__STNE.qgd,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,STNE,invert,winter,0,0,0,0,0,0,0.08222267,0,0.09674784,8.53627528,0,0.03430817,0.332696,0.16854766,0.73114508,0,0,0.05066639,12.3617224,0,0,0,0,2.64150192,0,0,0,0.67258034,0.14570184,0.04389107,0,0,0.33900262,0.67981508,0.01276173,0.0143349,0,0.00720226,0.55060603,0,13.1973884,0,0.2210935,0,6.56268058,0,0,0,0,0.13311645,0,0,0.23408727,0,0,0.17182858,0,0.0479609,0.00322524,0,0,0.64877391,0,0,1.01711458,0,0.11997883,4.49581388,0.63882904,0.17207454,27.3478135,0,0.02750037,1.02031661,0,0.02838209,0,0,0.09540206,0.12710684,0,0,1.00817673,5.2099,0,0,0.00672891,0,0,0,0,0,0,0,0,0,0,0,0,0.01328148,0.16053329,0.17103504,0,0.63390069,0.05268042,0.11240997,0.87815093,0.87427137,0.2688595,1.92609786,2.96065192,1.61904597,0.05794754,0,0.05366424,0.16151711,0.00303497,0.01586631
09F0786,9,E,53.5102,786,2019.05.08,NA,5-20m,Sterechinus neumayeri,Echinodermata,Echinoidea,Camarodonta,Echinidae,Sterechinus,neumayeri,4,gonad,0.5ml,Lowe,NA,786__STNE.qgd,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,STNE,invert,winter,0,0,0,0,0,0,0.07525114,0,0.03906525,10.4634913,0,0.05798715,0.19669014,0.06422777,0.46863749,0,0,0.03434311,12.782862,0,0,0,0,3.49288295,0,0,0,1.42669535,0.1161319,0.03649808,0,0,0.20401583,3.60356832,0.01314804,0.01266006,0,0.01307833,2.36857426,0,10.7972629,0,0.14883226,0,6.42639544,0,0,0,0,0.13351107,0,0,0.36355928,0,0,0.20573738,0,0.21782763,0.00112749,0,0,0.5594917,0,0,0.59786893,0,0.14634995,3.3112594,0.34454646,0.22639295,23.0515545,0,0.02447147,0.93158296,0,0.01632745,0,0,0.11017618,0.21793068,0,0,0.88492531,5.04462104,0,0,0.01256914,0,0,0,0,0,0,0,0,0,0,0,0,0.00604058,0.13086813,0.2275265,0,0.83455178,0.06704044,0.22196784,1.40065387,1.4603171,0.28241001,1.67470769,2.83900302,1.34508235,0.05690815,0,0.06549771,0.10724834,0.01993422,0.01608195
09F0787,9,E,53.5102,787,2019.05.08,NA,5-20m,Sterechinus neumayeri,Echinodermata,Echinoidea,Camarodonta,Echinidae,Sterechinus,neumayeri,5,gonad,0.5ml,Lowe,NA,787__STNE.qgd,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,STNE,invert,winter,0,0,0,0,0,0,0.04794956,0,0.05891206,11.2817115,0,0.05175263,0.16567484,0.077032,0.42790012,0,0,0.02733311,13.201046,0,0,0,0,3.8316271,0,0,0,1.32851396,0.11688521,0.02557191,0,0,0.15607426,3.99020676,0.00990697,0.00826635,0,0.01221372,3.30039763,0,8.05632476,0,0.12614383,0,6.5818985,0,0,0,0,0.13644415,0,0,0.38550791,0,0,0.20636022,0,0.23546836,0,1.07869908,0,0.47270384,0,0,0.41529601,0,0.13234458,3.66226877,0.16881772,0.19021297,24.653518300000002,0,0.02065401,0.86241608,0,0.0144671,0,0,0.06835056,0.10589306,0,0,0.56864052,3.25210513,0,0,0.00483488,0,0,0,0,0,0,0,0,0,0,0,0,0.00895027,0.05882904,0.19818183,0,0.52015726,0.06094307,0.18963579,1.09585639,1.75398082,1.80494576,1.21879806,2.33453361,1.0947554,0,0,0.02030217,0.1108248,0,0.01093779
09F0788,9,E,53.5102,788,2019.05.08,NA,5-20m,Cnemidocarpa sp.,Chordata,NA,NA,NA,Cnemidocarpa,sp.,2,pharyngeal basket,0.5ml,Lowe,09S061,788__CNEM.qgd,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,CNEM,invert,winter,0,0,0,0,0,0,0.20514762,0,0.12417983,11.2883151,0,0.00856982,0.73139132,0.16240657,2.13782785,0,0,0.3240261,15.1035535,0,0,0,0,4.92027937,0,0,0,0.4603562,0.26154369,0.2889088,0,0,0.88382118,0.04698007,0.0175821,0.04018009,0,0.008527,0.09403355,0,5.96891618,0,1.75238062,0,3.18172404,0,0,0,0,1.78859897,0,0,0.17422245,0,0,1.13978215,0,0.02045706,0,0.75673173,0,0.23533467,0,0,0.23607278,0,0.08499477,0.58589399,0.11615645,0.86813125,22.9309923,0,0.23051249,0.09267763,0,0.02804409,0,0,0.04057361,0.1288185,0,0,1.9346713,13.0142665,0,0,0.03341884,0,0,0,0,0,0,0,0,0,0,0,0,0.06979215,0.13090438,0.33724173,0.03747844,0.0421375,0.02897693,0.01649737,0.21907383,3.82357469,0,0.12410031,2.66183174,0,0,0.01748627,0,0.00523202,0,0.03464528
09F0789,9,E,53.5102,789,2019.05.08,NA,5-20m,Cnemidocarpa sp.,Chordata,NA,NA,NA,Cnemidocarpa,sp.,3,pharyngeal basket,0.5ml,Lowe,09S062,789__CNEM.qgd,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,CNEM,invert,winter,0,0,0,0,0,0,0.12994285,0,0.06572749,11.6248038,0,0.00779437,0.84841189,0.18289661,1.81506591,0,0,0.37565265,17.9839569,0,0,0,0,4.83142193,0,0,0,0.40324989,0.35914593,0.39955356,0,0,0.92353906,0.04182353,0.01609126,0.05217937,0,0.0084649,0.0665248,0,5.79478743,0,1.75204881,0,3.59012133,0,0,0,0,2.2133922,0,0,0.19443772,0,0,1.29505549,0,0.02003351,0,0.58835055,0,0.22624297,0,0,0.27166813,0,0.0809298,0.53488052,0.12159861,0.70416333,20.5192896,0,0.2706188,0.07938406,0,0.03304704,0,0,0.03468747,0.15998088,0,0,1.65244032,13.6302545,0,0,0.05933375,0,0,0,0,0,0,0,0,0,0,0,0,0.06702273,0.06802472,0.44495657,0.04718474,0.02866337,0.03858619,0.0183839,0.23707536,3.20620158,0,0.10970925,1.71192223,0,0,0.02313567,0,0.00900408,0,0.02710618
09F0790,9,E,53.5102,790,2019.05.08,NA,5-20m,Cnemidocarpa sp.,Chordata,NA,NA,NA,Cnemidocarpa,sp.,4,pharyngeal basket,0.5ml,Lowe,NA,790__CNEM.qgd,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,CNEM,invert,winter,0,0,0,0,0,0,0.1463565,0,0.06906316,11.0003068,0,0.00719193,0.86343556,0.17545993,2.02881088,0,0,0.39636057,17.5940073,0,0,0,0,4.41351841,0,0,0,0.40074735,0.39827419,0.40311109,0,0,1.00471269,0.04136105,0.01419237,0.06417652,0,0.00950593,0.09852346,0,5.5991801,0,1.88970662,0,4.08940228,0,0,0,0,2.32032833,0,0,0.25235414,0,0,1.11922898,0,0.02861353,0,0.67007414,0,0.31140778,0,0,0.30013495,0,0.11268474,0.63955445,0.11204065,0.72935408,19.6344491,0,0.28531839,0.1154501,0,0.02734898,0,0,0.04393866,0.22066936,0,0,1.71602975,14.5425965,0,0,0.05871543,0,0,0,0,0,0,0,0,0,0,0,0,0.0575976,0.08901131,0.54101172,0.05881739,0.04366137,0.05685093,0.0229137,0.26455704,2.74159891,0,0.12492246,1.97820564,0,0,0.02282169,0,0.01628753,0,0.0340168
09F0791,9,E,53.5102,791,2019.05.08,NA,5-20m,Cnemidocarpa sp.,Chordata,NA,NA,NA,Cnemidocarpa,sp.,5,pharyngeal basket,0.5ml,Lowe,NA,791__CNEM.qgd,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,CNEM,invert,winter,0,0,0,0,0,0,0.12384247,0,0.06157957,10.4174186,0,0.00729417,0.89955141,0.15863113,1.84628514,0,0,0.41875556,18.3046589,0,0,0,0,4.39758462,0,0,0,0.38508359,0.40910541,0.42635331,0,0,1.05315389,0.03792918,0.01610383,0.09471105,0,0.00933348,0.08535495,0,6.3548275,0,1.98837136,0,4.32372212,0,0,0,0,2.52147162,0,0,0.27775091,0,0,1.1203895,0,0.01491691,0,0.61236226,0,0.30234416,0,0,0.34343292,0,0.12073528,0.62372435,0.12121029,0.71780801,18.4508297,0,0.26544476,0.08427041,0,0.02316585,0,0,0.04944961,0.25579341,0,0,1.57394443,14.8733167,0,0,0.05614257,0,0,0,0,0,0,0,0,0,0,0,0,0.04929722,0.08132155,0.60794731,0.06067479,0.04669599,0.05763129,0.02794926,0.27540206,2.50444218,0,0.09650513,1.89826395,0,0,0.02020509,3.1667e-4,0.01429785,0,0.03086419
09F0795,9,E,53.5102,795,2019.05.08,NA,5-20m,Isotealia antarctica,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Isotealia,antarctica,1,tentacle,0.75ml,Lowe,09S064,795__ISAN.qgd,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,ISAN,invert,winter,0,0,0,0,0,0,0.01194262,0,0.03043612,0.8887028,0,0.02071589,1.25918118,0.04468264,1.12000343,0,0,1.18948293,15.452283,0,0,0,0,1.06018964,0,0,0,0.23974905,1.21015686,0.87465107,0,0,2.02499653,0.03808501,0.02378216,0.08311887,0,0.00329042,0.03106304,0,11.2343375,0,2.29125118,0,4.03420382,0,0,0,0,0.35166303,0,0,0,0,0,0.51089319,0,0.16657697,0.00443518,0.33993018,0,1.14822137,0,0,0.38000743,0,0.26135317,2.94136826,0.34045161,0.69722469,19.6393573,0,0.0933042,5.07837706,0,0.22793829,0,0,4.02692773,0,0,0,9.56601931,0.11416213,0,0,0.08271251,0,0,0,0,0,0,0,0,0,0,0,0,0.69755673,0.19237773,0.22856101,0.01460253,0.10787677,0.05562495,0.0229083,0.63766502,0.18945351,0,2.18198273,4.88842909,0,0.2866337,0.08725438,0.69313354,0.27724191,0.13773512,0.16370789
09F0796,9,E,53.5102,796,2019.05.08,NA,5-20m,Isotealia antarctica,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Isotealia,antarctica,2,tentacle,0.75ml,Lowe,09S065,796__ISAN.qgd,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,ISAN,invert,winter,0,0,0,0,0,0,0.02148478,0,0.05496335,0.54458205,0,0.00526851,2.1311649,0.06778275,1.48881835,0,0,2.27535334,13.5184474,0,0,0,0,0.5554682,0,0,0,0.38411367,2.13354586,1.6104616,0,0,2.63619549,0.05137343,0.02318116,0.06123956,0,0.00501385,0.03196429,0,12.4939711,0,0.91853316,0,2.20380405,0,0,0,0,0.21797631,0,0,0,0,0,0.19507171,0,0.05008369,0.00504671,0.38997913,0,0.83961234,0,0,0.13455233,0,0.15114375,4.0304511,0.05575473,0.26713855,20.0446468,0,0.11952312,5.33395639,0,0.20963541,0,0,5.55609082,0,0,0,9.68056453,0.08567829,0,0,0.1185784,0,0,0,0,0,0,0,0,0,0,0,0,1.6543526,0.19025229,0.15891713,0.02542795,0.07301703,0.00871946,0.03266804,0.30261746,0.12979109,0,2.08018305,3.66581503,0,0.25737237,0.08043101,0.31347486,0.08506423,0.09360091,0.14605802
09F0797,9,E,53.5102,797,2019.05.08,NA,5-20m,Isotealia antarctica,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Isotealia,antarctica,3,tentacle,0.75ml,Lowe,09S066,797__ISAN.qgd,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,ISAN,invert,winter,0,0,0,0,0,0,0.00975541,0,0.03618243,2.52276603,0,0.27859616,0.93705436,0.05445702,0.73412109,0,0,0.96797858,15.6295772,0,0,0,0,2.25101807,0,0,0,0.28469635,1.28307196,0.90887078,0,0,1.22809921,0.20007763,0.0287612,0.09341143,0,0.0084527,0.15234579,0,9.29541817,0,4.83617122,0,6.32254128,0,0,0,0,0.64221369,0,0,0.04224747,0,0,0.5526699,0,0.2363059,2.4755e-4,0.36223842,0,1.89463649,0,0,1.05153069,0,0.44303689,3.08669003,0.78069424,0.81835129,14.8778501,0,0.06217929,3.45336759,0,0.19186407,0,0,2.80798003,0,0,0,7.37784638,0.52651221,0,0,0.07754513,0,0,0,0,0,0,0,0,0,0,0,0,0.46633053,0.13136111,0.4729094,0.01291247,0.08239533,0.02414212,0.04275633,1.23352703,0.47755865,0,2.22624484,4.93028175,0,0.39498186,0.08936654,1.02850523,0.66466535,0.15355528,0.21904865
09F0798,9,E,53.5102,798,2019.05.08,NA,5-20m,Isotealia antarctica,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Isotealia,antactica,4,tentacle,0.75ml,Lowe,NA,798__ISAN.qgd,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,ISAN,invert,winter,0,0,0,0,0,0,0.00787408,0,0.02026688,0.85126397,0,0.01383166,1.34573886,0.04226464,0.95035438,0,0,1.32116134,15.156868,0,0,0,0,0.8358173,0,0,0,0.24247428,1.59266684,1.09802348,0,0,1.71718957,0.02379248,0.02018294,0.05785791,0,0.00360009,0.01575879,0,11.2660413,0,2.10393562,0,3.51753815,0,0,0,0,0.47912103,0,0,0.02710527,0,0,0.41698203,0,0.08407055,0.00334944,0.33970612,0,1.13841536,0,0,0.4879102,0,0.23953628,3.36363778,0.34045570000000003,0.5985398,18.5763284,0,0.08863302,5.50138582,0,0.26087077,0,0,4.62198502,0,0,0,10.0420539,0.08197139,0,0,0.05854246,0,0,0,0,0,0,0,0,0,0,0,0,0.74621303,0.19766179,0.2840656,0.0165734,0.09821078,0.00833695,0.02206515,0.49650902,0.14724228,0,1.87492885,5.16297194,0,0.26653632,0.09530589,0.82558751,0.38089133,0.16331143,0.25846066
09F0801,9,E,53.5102,801,2019.05.08,NA,5-20m,Dendrilla membranosa,Porifera,Demospongiae,Dendroceratida,Darwinellidae,Dendrilla,membranosa,3,body wall,0.75ml,Lowe,09S069,801__DEME.qgd,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,DEND,invert,winter,0,0,0,0,0,0,0.05106099,0,0.43061784,5.81667525,0,0.02632224,2.47844554,0.97762883,0.59806299,0,0,0.69674607,11.3628384,0,0,0,0,1.28819422,0,0,0,0.20315994,1.13650249,0.27308361,0,0,1.18385735,0.14262268,0.07136999,0.38324312,0,0.11809486,0.20015001,0,8.12033999,0,0.29469798,0,2.81518418,0,0,0,0,0.37796202,0,0,0,0,0,1.40095832,0,0.21156259,0,2.26397802,0,0.05292352,0,0,0.37596896,0,0.10466558,0.47480859,0.32677995,6.46317997,8.24169546,0,4.61990177,0.1975875,0,0.03340815,0,0,0.38551523,0.1563925,0,0,10.6053928,12.0002693,0,0,0.35525889,0,0,0,0,0,0,0,0,0,0,0,0,0.03215008,0.31168205,0.52197001,0.04065866,1.04609105,0.3957856,0.09470783,0.20741282,4.2375256,0,0.13599364,0.18047006,0,1.3401335,0.04900739,0,0.0859202,0.04316063,3.96020425
09F0802,9,E,53.5102,802,2019.05.08,NA,5-20m,Dendrilla membranosa,Porifera,Demospongiae,Dendroceratida,Darwinellidae,Dendrilla,membranosa,4,body wall,0.75ml,Lowe,NA,802__DEME.qgd,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,DEND,invert,winter,0,0,0,0,0,0,0.04046661,0,0.38257718,5.35592561,0,0.02638664,2.76202797,0.95449344,0.5843788,0,0,0.84038567,11.327845,0,0,0,0,1.17308076,0,0,0,0.16968762,1.51159248,0.35608139,0,0,1.15969318,0.08686085,0.0492082,0.38852609,0,0.11666088,0.2695147,0,7.85327081,0,0.35381782,0,2.90709114,0,0,0,0,0.30203803,0,0,0,0,0,1.09273818,0,0.1969956,0,2.39169641,0,0.0447153,0,0,0.29632501,0,0.09994271,0.56731421,0.25912562,6.16445999,8.51532532,0,5.36218209,0.13299516,0,0.0239464,0,0,0.55645614,0.24328253,0,0,10.587976,11.5345784,0,0,0.3707284,0,0,0,0,0,0,0,0,0,0,0,0,0.02477893,0.28818469,0.49166155,0.03652041,1.10274429,0.53166472,0.09056099,0.25915152,3.96600307,0,0.162563,0.16662113,0,1.33270261,0.04858842,0,0.08344377,0.06437046,3.93802722
09F0803,9,E,53.5102,803,2019.05.08,NA,5-20m,Dendrilla membranosa,Porifera,Demospongiae,Dendroceratida,Darwinellidae,Dendrilla,membranosa,5,body wall,0.75ml,Lowe,NA,803__DEME.qgd,NA,Pleneau Island (just off penguin colony on SE corner),65,6.255,64,2.823,-65.10425,-64.04705,DEND,invert,winter,0,0,0,0,0,0,0.03342688,0,0.33107606,4.60025263,0,0.02270276,3.11027312,1.29804471,0.51413635,0,0,1.03698388,10.6854233,0,0,0,0,1.33458397,0,0,0,0.22115986,1.38671334,0.50027552,0,0,1.20355444,0.08120935,0.08259591,0.43725479,0,0.0854368,0.22453678,0,9.19699281,0,0.34142226,0,2.84812892,0,0,0,0,0.38069598,0,0,0,0,0,1.44245811,0,0.23324014,0.00129621,2.29868958,0,0.05930673,0,0,0.36984675,0,0.1421181,0.54476274,0.44495993,6.57091337,7.57164947,0,4.98993649,0.30882854,0,0.03006213,0,0,0.62586784,0.2448869,0,0,10.3267129,10.8625017,0,0,0.48734906,0,0,0,0,0,0,0,0,0,0,0,0,0.03911213,0.31513061,0.3952301,0.03632597,1.05975179,0.45764531,0.08316235,0.24234227,4.03394347,0,0.17764567,0.17414018,0,1.33397192,0.04522654,0,0.05912082,0.04566006,3.98930595
